fund,date,asset,weight
Combined Mean-CVaR,2021-06-01,DIS,0.0
Combined Mean-CVaR,2021-06-01,DOW,0.0
Combined Mean-CVaR,2021-06-01,DUK,0.0
Combined Mean-CVaR,2021-06-01,EA,0.0
Combined Mean-CVaR,2021-06-01,EOS-USD,0.0
Combined Mean-CVaR,2021-06-01,ETC-USD,0.0
Combined Mean-CVaR,2021-06-01,ETH-USD,0.0
Combined Mean-CVaR,2021-06-01,GE,0.0
Combined Mean-CVaR,2021-06-01,GILD,0.002505829576174597
Combined Mean-CVaR,2021-06-01,GS,0.0
Combined Mean-CVaR,2021-06-01,INTC,0.0
Combined Mean-CVaR,2021-06-01,KO,0.0
Combined Mean-CVaR,2021-06-01,LTC-USD,0.0
Combined Mean-CVaR,2021-06-01,MMM,0.12265980695032078
Combined Mean-CVaR,2021-06-01,MRK,0.2837264009190765
Combined Mean-CVaR,2021-06-01,MS,0.0
Combined Mean-CVaR,2021-06-01,NEE,0.0
Combined Mean-CVaR,2021-06-01,NEM,0.09699541740858994
Combined Mean-CVaR,2021-06-01,NKE,0.0
Combined Mean-CVaR,2021-06-01,NUE,0.0
Combined Mean-CVaR,2021-06-01,NVDA,0.0
Combined Mean-CVaR,2021-06-01,O,0.0
Combined Mean-CVaR,2021-06-01,OXY,0.0
Combined Mean-CVaR,2021-06-01,PLD,0.0
Combined Mean-CVaR,2021-06-01,PSA,0.02228817687007777
Combined Mean-CVaR,2021-06-01,QCOM,0.0
Combined Mean-CVaR,2021-06-01,SBUX,0.0
Combined Mean-CVaR,2021-06-01,SHW,0.0
Combined Mean-CVaR,2021-06-01,SLB,0.0
Combined Mean-CVaR,2021-06-01,SO,0.0
Combined Mean-CVaR,2021-06-01,T,0.0
Combined Mean-CVaR,2021-06-01,TMUS,0.0
Combined Mean-CVaR,2021-06-01,TRX-USD,0.008142950597589986
Combined Mean-CVaR,2021-06-01,TTWO,0.1245656186667966
Combined Mean-CVaR,2021-06-01,UPS,0.0
Combined Mean-CVaR,2021-06-01,USB,0.0
Combined Mean-CVaR,2021-06-01,V,0.0
Combined Mean-CVaR,2021-06-01,WFC,0.0
Combined Mean-CVaR,2021-06-01,WMT,0.3391157990113737
Combined Mean-CVaR,2021-06-01,XLM-USD,0.0
Combined Mean-CVaR,2021-06-01,XOM,0.0
Combined Mean-CVaR,2021-06-01,XRP-USD,0.0
Combined Mean-CVaR,2021-07-01,ABBV,0.0
Combined Mean-CVaR,2021-07-01,ABT,0.0
Combined Mean-CVaR,2021-07-01,ADA-USD,0.0
Combined Mean-CVaR,2021-07-01,ADBE,0.0
Combined Mean-CVaR,2021-07-01,AEP,0.016795224365328317
Combined Mean-CVaR,2021-07-01,AMD,0.0
Combined Mean-CVaR,2021-07-01,AMGN,0.0
Combined Mean-CVaR,2021-07-01,AMT,0.0
Combined Mean-CVaR,2021-07-01,BA,0.0
Combined Mean-CVaR,2021-07-01,BCH-USD,0.0
Combined Mean-CVaR,2021-07-01,BTC-USD,0.0
Combined Mean-CVaR,2021-07-01,CAT,0.0
Combined Mean-CVaR,2021-07-01,CCI,0.0
Combined Mean-CVaR,2021-07-01,CMCSA,0.0
Combined Mean-CVaR,2021-07-01,COP,0.0
Combined Mean-CVaR,2021-07-01,CVX,0.0
Combined Mean-CVaR,2021-07-01,D,0.0
Combined Mean-CVaR,2021-07-01,DD,0.0
Combined Mean-CVaR,2021-07-01,DIS,0.0
Combined Mean-CVaR,2021-07-01,DOW,0.0
Combined Mean-CVaR,2021-07-01,DUK,0.0
Combined Mean-CVaR,2021-07-01,EA,0.0
Combined Mean-CVaR,2021-07-01,EOS-USD,0.0
Combined Mean-CVaR,2021-07-01,ETC-USD,0.0
Combined Mean-CVaR,2021-07-01,ETH-USD,0.0
Combined Mean-CVaR,2021-07-01,GE,0.01729474670709278
Combined Mean-CVaR,2021-07-01,GILD,0.0223714099237214
Combined Mean-CVaR,2021-07-01,GS,0.0
Combined Mean-CVaR,2021-07-01,INTC,0.0
Combined Mean-CVaR,2021-07-01,KO,0.0
Combined Mean-CVaR,2021-07-01,LTC-USD,0.0
Combined Mean-CVaR,2021-07-01,MMM,0.11965199867980356
Combined Mean-CVaR,2021-07-01,MRK,0.21929860371896423
Combined Mean-CVaR,2021-07-01,MS,0.0
Combined Mean-CVaR,2021-07-01,NEE,0.0
Combined Mean-CVaR,2021-07-01,NEM,0.08880832886041073
Combined Mean-CVaR,2021-07-01,NKE,0.02328981444005187
Combined Mean-CVaR,2021-07-01,NUE,0.0
Combined Mean-CVaR,2021-07-01,NVDA,0.0
Combined Mean-CVaR,2021-07-01,O,0.0
Combined Mean-CVaR,2021-07-01,OXY,0.0
Combined Mean-CVaR,2021-07-01,PLD,0.0
Combined Mean-CVaR,2021-07-01,PSA,0.04436722291875988
Combined Mean-CVaR,2021-07-01,QCOM,0.0
Combined Mean-CVaR,2021-07-01,SBUX,0.0
Combined Mean-CVaR,2021-07-01,SHW,0.0
Combined Mean-CVaR,2021-07-01,SLB,0.0
Combined Mean-CVaR,2021-07-01,SO,0.0
Combined Mean-CVaR,2021-07-01,T,0.0
Combined Mean-CVaR,2021-07-01,TMUS,0.0
Combined Mean-CVaR,2021-07-01,TRX-USD,0.015173378938682675
Combined Mean-CVaR,2021-07-01,TTWO,0.11162118426956821
Combined Mean-CVaR,2021-07-01,UPS,0.0
Combined Mean-CVaR,2021-07-01,USB,0.0
Combined Mean-CVaR,2021-07-01,V,0.0
Combined Mean-CVaR,2021-07-01,WFC,0.0
Combined Mean-CVaR,2021-07-01,WMT,0.3213280871776162
Combined Mean-CVaR,2021-07-01,XLM-USD,0.0
Combined Mean-CVaR,2021-07-01,XOM,0.0
Combined Mean-CVaR,2021-07-01,XRP-USD,0.0
Combined Mean-CVaR,2021-08-02,ABBV,0.0
Combined Mean-CVaR,2021-08-02,ABT,0.0
Combined Mean-CVaR,2021-08-02,ADA-USD,0.0
Combined Mean-CVaR,2021-08-02,ADBE,0.0
Combined Mean-CVaR,2021-08-02,AEP,0.016381355614014142
Combined Mean-CVaR,2021-08-02,AMD,0.0
Combined Mean-CVaR,2021-08-02,AMGN,0.0
Combined Mean-CVaR,2021-08-02,AMT,0.0
Combined Mean-CVaR,2021-08-02,BA,0.0
Combined Mean-CVaR,2021-08-02,BCH-USD,0.0
Combined Mean-CVaR,2021-08-02,BTC-USD,0.0
Combined Mean-CVaR,2021-08-02,CAT,0.0
Combined Mean-CVaR,2021-08-02,CCI,0.0
Combined Mean-CVaR,2021-08-02,CMCSA,0.0
Combined Mean-CVaR,2021-08-02,COP,0.0
Combined Mean-CVaR,2021-08-02,CVX,0.0
Combined Mean-CVaR,2021-08-02,D,0.0
Combined Mean-CVaR,2021-08-02,DD,0.0
Combined Mean-CVaR,2021-08-02,DIS,0.0
Combined Mean-CVaR,2021-08-02,DOW,0.0
Combined Mean-CVaR,2021-08-02,DUK,0.0
Combined Mean-CVaR,2021-08-02,EA,0.0
Combined Mean-CVaR,2021-08-02,EOS-USD,0.0
Combined Mean-CVaR,2021-08-02,ETC-USD,0.0
Combined Mean-CVaR,2021-08-02,ETH-USD,0.0
Combined Mean-CVaR,2021-08-02,GE,0.022738963754371636
Combined Mean-CVaR,2021-08-02,GILD,0.03722125962620609
Combined Mean-CVaR,2021-08-02,GS,0.0
Combined Mean-CVaR,2021-08-02,INTC,0.0
Combined Mean-CVaR,2021-08-02,KO,0.0
Combined Mean-CVaR,2021-08-02,LTC-USD,0.0
Combined Mean-CVaR,2021-08-02,MMM,0.11926043400348638
Combined Mean-CVaR,2021-08-02,MRK,0.21689864369891101
Combined Mean-CVaR,2021-08-02,MS,0.0
Combined Mean-CVaR,2021-08-02,NEE,0.0
Combined Mean-CVaR,2021-08-02,NEM,0.09313185983939987
Combined Mean-CVaR,2021-08-02,NKE,0.009201508339131456
Combined Mean-CVaR,2021-08-02,NUE,0.0
Combined Mean-CVaR,2021-08-02,NVDA,0.0
Combined Mean-CVaR,2021-08-02,O,0.0
Combined Mean-CVaR,2021-08-02,OXY,0.0
Combined Mean-CVaR,2021-08-02,PLD,0.0
Combined Mean-CVaR,2021-08-02,PSA,0.0478676818433722
Combined Mean-CVaR,2021-08-02,QCOM,0.0
Combined Mean-CVaR,2021-08-02,SBUX,0.0
Combined Mean-CVaR,2021-08-02,SHW,0.0
Combined Mean-CVaR,2021-08-02,SLB,0.0
Combined Mean-CVaR,2021-08-02,SO,0.0
Combined Mean-CVaR,2021-08-02,T,0.0
Combined Mean-CVaR,2021-08-02,TMUS,0.0
Combined Mean-CVaR,2021-08-02,TRX-USD,0.015458936608508205
Combined Mean-CVaR,2021-08-02,TTWO,0.10957134977777841
Combined Mean-CVaR,2021-08-02,UPS,0.0
Combined Mean-CVaR,2021-08-02,USB,0.0
Combined Mean-CVaR,2021-08-02,V,0.0
Combined Mean-CVaR,2021-08-02,WFC,0.0
Combined Mean-CVaR,2021-08-02,WMT,0.31226800689482054
Combined Mean-CVaR,2021-08-02,XLM-USD,0.0
Combined Mean-CVaR,2021-08-02,XOM,0.0
Combined Mean-CVaR,2021-08-02,XRP-USD,0.0
Combined Mean-CVaR,2021-09-01,ABBV,0.0
Combined Mean-CVaR,2021-09-01,ABT,0.0
Combined Mean-CVaR,2021-09-01,ADA-USD,0.0
Combined Mean-CVaR,2021-09-01,ADBE,0.0
Combined Mean-CVaR,2021-09-01,AEP,0.02536609771697986
Combined Mean-CVaR,2021-09-01,AMD,0.0
Combined Mean-CVaR,2021-09-01,AMGN,0.0
Combined Mean-CVaR,2021-09-01,AMT,0.0
Combined Mean-CVaR,2021-09-01,BA,0.0
Combined Mean-CVaR,2021-09-01,BCH-USD,0.0
Combined Mean-CVaR,2021-09-01,BTC-USD,0.0
Combined Mean-CVaR,2021-09-01,CAT,0.0
Combined Mean-CVaR,2021-09-01,CCI,0.0
Combined Mean-CVaR,2021-09-01,CMCSA,0.0
Combined Mean-CVaR,2021-09-01,COP,0.0
Combined Mean-CVaR,2021-09-01,CVX,0.0
Combined Mean-CVaR,2021-09-01,D,0.0
Combined Mean-CVaR,2021-09-01,DD,0.0
Combined Mean-CVaR,2021-09-01,DIS,0.0
Combined Mean-CVaR,2021-09-01,DOW,0.0
Combined Mean-CVaR,2021-09-01,DUK,0.0
Combined Mean-CVaR,2021-09-01,EA,0.0
Combined Mean-CVaR,2021-09-01,EOS-USD,0.0
Combined Mean-CVaR,2021-09-01,ETC-USD,0.0
Combined Mean-CVaR,2021-09-01,ETH-USD,0.0
Combined Mean-CVaR,2021-09-01,GE,0.02104304059308544
Combined Mean-CVaR,2021-09-01,GILD,0.04777442447815435
Combined Mean-CVaR,2021-09-01,GS,0.0
Combined Mean-CVaR,2021-09-01,INTC,0.0
Combined Mean-CVaR,2021-09-01,KO,0.0053066760652387916
Combined Mean-CVaR,2021-09-01,LTC-USD,0.0
Combined Mean-CVaR,2021-09-01,MMM,0.12202954447360732
Combined Mean-CVaR,2021-09-01,MRK,0.191437087007331
Combined Mean-CVaR,2021-09-01,MS,0.0
Combined Mean-CVaR,2021-09-01,NEE,0.0
Combined Mean-CVaR,2021-09-01,NEM,0.09562617536744747
Combined Mean-CVaR,2021-09-01,NKE,0.024928356461248885
Combined Mean-CVaR,2021-09-01,NUE,0.0
Combined Mean-CVaR,2021-09-01,NVDA,0.0
Combined Mean-CVaR,2021-09-01,O,0.0
Combined Mean-CVaR,2021-09-01,OXY,0.0
Combined Mean-CVaR,2021-09-01,PLD,0.0
Combined Mean-CVaR,2021-09-01,PSA,0.04837008264731047
Combined Mean-CVaR,2021-09-01,QCOM,0.0
Combined Mean-CVaR,2021-09-01,SBUX,0.0
Combined Mean-CVaR,2021-09-01,SHW,0.0
Combined Mean-CVaR,2021-09-01,SLB,0.0
Combined Mean-CVaR,2021-09-01,SO,0.0
Combined Mean-CVaR,2021-09-01,T,0.0
Combined Mean-CVaR,2021-09-01,TMUS,0.0
Combined Mean-CVaR,2021-09-01,TRX-USD,0.007050518494818335
Combined Mean-CVaR,2021-09-01,TTWO,0.10619739843618849
Combined Mean-CVaR,2021-09-01,UPS,0.0
Combined Mean-CVaR,2021-09-01,USB,0.0
Combined Mean-CVaR,2021-09-01,V,0.0
Combined Mean-CVaR,2021-09-01,WFC,0.0
Combined Mean-CVaR,2021-09-01,WMT,0.30487059825858964
Combined Mean-CVaR,2021-09-01,XLM-USD,0.0
Combined Mean-CVaR,2021-09-01,XOM,0.0
Combined Mean-CVaR,2021-09-01,XRP-USD,0.0
Combined Mean-CVaR,2021-10-01,ABBV,0.0
Combined Mean-CVaR,2021-10-01,ABT,0.0
Combined Mean-CVaR,2021-10-01,ADA-USD,0.0
Combined Mean-CVaR,2021-10-01,ADBE,0.0
Combined Mean-CVaR,2021-10-01,AEP,0.01841922909748493
Combined Mean-CVaR,2021-10-01,AMD,0.0
Combined Mean-CVaR,2021-10-01,AMGN,0.0
Combined Mean-CVaR,2021-10-01,AMT,0.0
Combined Mean-CVaR,2021-10-01,BA,0.0
Combined Mean-CVaR,2021-10-01,BCH-USD,0.0
Combined Mean-CVaR,2021-10-01,BTC-USD,0.0
Combined Mean-CVaR,2021-10-01,CAT,0.0
Combined Mean-CVaR,2021-10-01,CCI,0.0
Combined Mean-CVaR,2021-10-01,CMCSA,0.0
Combined Mean-CVaR,2021-10-01,COP,0.0
Combined Mean-CVaR,2021-10-01,CVX,0.0
Combined Mean-CVaR,2021-10-01,D,0.0
Combined Mean-CVaR,2021-10-01,DD,0.0
Combined Mean-CVaR,2021-10-01,DIS,0.0
Combined Mean-CVaR,2021-10-01,DOW,0.0
Combined Mean-CVaR,2021-10-01,DUK,0.0
Combined Mean-CVaR,2021-10-01,EA,0.027129481262336403
Combined Mean-CVaR,2021-10-01,EOS-USD,0.0
Combined Mean-CVaR,2021-10-01,ETC-USD,0.0
Combined Mean-CVaR,2021-10-01,ETH-USD,0.0
Combined Mean-CVaR,2021-10-01,GE,0.0
Combined Mean-CVaR,2021-10-01,GILD,0.05405979575557691
Combined Mean-CVaR,2021-10-01,GS,0.0
Combined Mean-CVaR,2021-10-01,INTC,0.0
Combined Mean-CVaR,2021-10-01,KO,0.04429183281551204
Combined Mean-CVaR,2021-10-01,LTC-USD,0.0
Combined Mean-CVaR,2021-10-01,MMM,0.1132188980283537
Combined Mean-CVaR,2021-10-01,MRK,0.1565601119595794
Combined Mean-CVaR,2021-10-01,MS,0.0
Combined Mean-CVaR,2021-10-01,NEE,0.0
Combined Mean-CVaR,2021-10-01,NEM,0.07829261756667173
Combined Mean-CVaR,2021-10-01,NKE,0.03912343769790084
Combined Mean-CVaR,2021-10-01,NUE,0.0
Combined Mean-CVaR,2021-10-01,NVDA,0.0
Combined Mean-CVaR,2021-10-01,O,0.0
Combined Mean-CVaR,2021-10-01,OXY,0.0
Combined Mean-CVaR,2021-10-01,PLD,0.0
Combined Mean-CVaR,2021-10-01,PSA,0.054692304495574134
Combined Mean-CVaR,2021-10-01,QCOM,0.0
Combined Mean-CVaR,2021-10-01,SBUX,0.0
Combined Mean-CVaR,2021-10-01,SHW,0.0
Combined Mean-CVaR,2021-10-01,SLB,0.0
Combined Mean-CVaR,2021-10-01,SO,0.0
Combined Mean-CVaR,2021-10-01,T,0.0
Combined Mean-CVaR,2021-10-01,TMUS,0.0
Combined Mean-CVaR,2021-10-01,TRX-USD,0.0
Combined Mean-CVaR,2021-10-01,TTWO,0.10779131558476368
Combined Mean-CVaR,2021-10-01,UPS,0.0
Combined Mean-CVaR,2021-10-01,USB,0.0
Combined Mean-CVaR,2021-10-01,V,0.0
Combined Mean-CVaR,2021-10-01,WFC,0.0
Combined Mean-CVaR,2021-10-01,WMT,0.3058517666858925
Combined Mean-CVaR,2021-10-01,XLM-USD,0.0
Combined Mean-CVaR,2021-10-01,XOM,0.0005692090503538269
Combined Mean-CVaR,2021-10-01,XRP-USD,0.0
Combined Mean-CVaR,2021-11-01,ABBV,0.0
Combined Mean-CVaR,2021-11-01,ABT,0.0
Combined Mean-CVaR,2021-11-01,ADA-USD,0.0
Combined Mean-CVaR,2021-11-01,ADBE,0.0
Combined Mean-CVaR,2021-11-01,AEP,0.018963836848868293
Combined Mean-CVaR,2021-11-01,AMD,0.0
Combined Mean-CVaR,2021-11-01,AMGN,0.0
Combined Mean-CVaR,2021-11-01,AMT,0.0
Combined Mean-CVaR,2021-11-01,BA,0.0
Combined Mean-CVaR,2021-11-01,BCH-USD,0.0
Combined Mean-CVaR,2021-11-01,BTC-USD,0.0
Combined Mean-CVaR,2021-11-01,CAT,0.0
Combined Mean-CVaR,2021-11-01,CCI,0.0
Combined Mean-CVaR,2021-11-01,CMCSA,0.0
Combined Mean-CVaR,2021-11-01,COP,0.0
Combined Mean-CVaR,2021-11-01,CVX,0.0
Combined Mean-CVaR,2021-11-01,D,0.0
Combined Mean-CVaR,2021-11-01,DD,0.0
Combined Mean-CVaR,2021-11-01,DIS,0.0
Combined Mean-CVaR,2021-11-01,DOW,0.0
Combined Mean-CVaR,2021-11-01,DUK,0.0
Combined Mean-CVaR,2021-11-01,EA,0.023581424319941126
Combined Mean-CVaR,2021-11-01,EOS-USD,0.0
Combined Mean-CVaR,2021-11-01,ETC-USD,0.0
Combined Mean-CVaR,2021-11-01,ETH-USD,0.0
Combined Mean-CVaR,2021-11-01,GE,0.0
Combined Mean-CVaR,2021-11-01,GILD,0.053574324769818535
Combined Mean-CVaR,2021-11-01,GS,0.0
Combined Mean-CVaR,2021-11-01,INTC,0.0
Combined Mean-CVaR,2021-11-01,KO,0.04506172273223695
Combined Mean-CVaR,2021-11-01,LTC-USD,0.0
Combined Mean-CVaR,2021-11-01,MMM,0.11519034490521009
Combined Mean-CVaR,2021-11-01,MRK,0.15873512215161392
Combined Mean-CVaR,2021-11-01,MS,0.0
Combined Mean-CVaR,2021-11-01,NEE,0.0
Combined Mean-CVaR,2021-11-01,NEM,0.07996487333052982
Combined Mean-CVaR,2021-11-01,NKE,0.03717698848386709
Combined Mean-CVaR,2021-11-01,NUE,0.0
Combined Mean-CVaR,2021-11-01,NVDA,0.0
Combined Mean-CVaR,2021-11-01,O,0.0
Combined Mean-CVaR,2021-11-01,OXY,0.0
Combined Mean-CVaR,2021-11-01,PLD,0.0
Combined Mean-CVaR,2021-11-01,PSA,0.05485061868223623
Combined Mean-CVaR,2021-11-01,QCOM,0.0
Combined Mean-CVaR,2021-11-01,SBUX,0.0
Combined Mean-CVaR,2021-11-01,SHW,0.0
Combined Mean-CVaR,2021-11-01,SLB,0.0
Combined Mean-CVaR,2021-11-01,SO,0.0
Combined Mean-CVaR,2021-11-01,T,0.0
Combined Mean-CVaR,2021-11-01,TMUS,0.0
Combined Mean-CVaR,2021-11-01,TRX-USD,0.0
Combined Mean-CVaR,2021-11-01,TTWO,0.10735218921294738
Combined Mean-CVaR,2021-11-01,UPS,0.0
Combined Mean-CVaR,2021-11-01,USB,0.0
Combined Mean-CVaR,2021-11-01,V,0.0
Combined Mean-CVaR,2021-11-01,WFC,0.0
Combined Mean-CVaR,2021-11-01,WMT,0.30554855456273056
Combined Mean-CVaR,2021-11-01,XLM-USD,0.0
Combined Mean-CVaR,2021-11-01,XOM,0.0
Combined Mean-CVaR,2021-11-01,XRP-USD,0.0
Combined Mean-CVaR,2021-12-01,ABBV,0.0
Combined Mean-CVaR,2021-12-01,ABT,0.0
Combined Mean-CVaR,2021-12-01,ADA-USD,0.0
Combined Mean-CVaR,2021-12-01,ADBE,0.0
Combined Mean-CVaR,2021-12-01,AEP,0.0223316676089809
Combined Mean-CVaR,2021-12-01,AMD,0.0
Combined Mean-CVaR,2021-12-01,AMGN,0.0
Combined Mean-CVaR,2021-12-01,AMT,0.0
Combined Mean-CVaR,2021-12-01,BA,0.0
Combined Mean-CVaR,2021-12-01,BCH-USD,0.0
Combined Mean-CVaR,2021-12-01,BTC-USD,0.0
Combined Mean-CVaR,2021-12-01,CAT,0.0
Combined Mean-CVaR,2021-12-01,CCI,0.0
Combined Mean-CVaR,2021-12-01,CMCSA,0.0
Combined Mean-CVaR,2021-12-01,COP,0.0
Combined Mean-CVaR,2021-12-01,CVX,0.0
Combined Mean-CVaR,2021-12-01,D,0.0
Combined Mean-CVaR,2021-12-01,DD,0.0
Combined Mean-CVaR,2021-12-01,DIS,0.0
Combined Mean-CVaR,2021-12-01,DOW,0.0
Combined Mean-CVaR,2021-12-01,DUK,0.0
Combined Mean-CVaR,2021-12-01,EA,0.005706481489180286
Combined Mean-CVaR,2021-12-01,EOS-USD,0.0
Combined Mean-CVaR,2021-12-01,ETC-USD,0.0
Combined Mean-CVaR,2021-12-01,ETH-USD,0.0
Combined Mean-CVaR,2021-12-01,GE,0.0
Combined Mean-CVaR,2021-12-01,GILD,0.08652542056986705
Combined Mean-CVaR,2021-12-01,GS,0.0
Combined Mean-CVaR,2021-12-01,INTC,0.0
Combined Mean-CVaR,2021-12-01,KO,0.025566020321341587
Combined Mean-CVaR,2021-12-01,LTC-USD,0.0
Combined Mean-CVaR,2021-12-01,MMM,0.11881392862643621
Combined Mean-CVaR,2021-12-01,MRK,0.14054982860676718
Combined Mean-CVaR,2021-12-01,MS,0.0
Combined Mean-CVaR,2021-12-01,NEE,0.0
Combined Mean-CVaR,2021-12-01,NEM,0.09005322200071757
Combined Mean-CVaR,2021-12-01,NKE,0.07063961652273859
Combined Mean-CVaR,2021-12-01,NUE,0.0
Combined Mean-CVaR,2021-12-01,NVDA,0.0
Combined Mean-CVaR,2021-12-01,O,0.00022529823465151146
Combined Mean-CVaR,2021-12-01,OXY,0.0
Combined Mean-CVaR,2021-12-01,PLD,0.0
Combined Mean-CVaR,2021-12-01,PSA,0.02729243879892906
Combined Mean-CVaR,2021-12-01,QCOM,0.0
Combined Mean-CVaR,2021-12-01,SBUX,0.0
Combined Mean-CVaR,2021-12-01,SHW,0.0
Combined Mean-CVaR,2021-12-01,SLB,0.0
Combined Mean-CVaR,2021-12-01,SO,0.0
Combined Mean-CVaR,2021-12-01,T,0.0
Combined Mean-CVaR,2021-12-01,TMUS,0.0
Combined Mean-CVaR,2021-12-01,TRX-USD,0.0
Combined Mean-CVaR,2021-12-01,TTWO,0.1062743602880699
Combined Mean-CVaR,2021-12-01,UPS,0.0
Combined Mean-CVaR,2021-12-01,USB,0.0
Combined Mean-CVaR,2021-12-01,V,0.0
Combined Mean-CVaR,2021-12-01,WFC,0.0
Combined Mean-CVaR,2021-12-01,WMT,0.3060217169323202
Combined Mean-CVaR,2021-12-01,XLM-USD,0.0
Combined Mean-CVaR,2021-12-01,XOM,0.0
Combined Mean-CVaR,2021-12-01,XRP-USD,0.0
Combined Mean-CVaR,2022-01-03,ABBV,0.0
Combined Mean-CVaR,2022-01-03,ABT,0.0
Combined Mean-CVaR,2022-01-03,ADA-USD,0.0
Combined Mean-CVaR,2022-01-03,ADBE,0.0
Combined Mean-CVaR,2022-01-03,AEP,0.023034984029373068
Combined Mean-CVaR,2022-01-03,AMD,0.0
Combined Mean-CVaR,2022-01-03,AMGN,0.0
Combined Mean-CVaR,2022-01-03,AMT,0.0
Combined Mean-CVaR,2022-01-03,BA,0.0
Combined Mean-CVaR,2022-01-03,BCH-USD,0.0
Combined Mean-CVaR,2022-01-03,BTC-USD,0.0
Combined Mean-CVaR,2022-01-03,CAT,0.0
Combined Mean-CVaR,2022-01-03,CCI,0.0
Combined Mean-CVaR,2022-01-03,CMCSA,0.0
Combined Mean-CVaR,2022-01-03,COP,0.0
Combined Mean-CVaR,2022-01-03,CVX,0.0
Combined Mean-CVaR,2022-01-03,D,0.0
Combined Mean-CVaR,2022-01-03,DD,0.0
Combined Mean-CVaR,2022-01-03,DIS,0.0
Combined Mean-CVaR,2022-01-03,DOW,0.0
Combined Mean-CVaR,2022-01-03,DUK,0.0
Combined Mean-CVaR,2022-01-03,EA,0.0348664534430024
Combined Mean-CVaR,2022-01-03,EOS-USD,0.0
Combined Mean-CVaR,2022-01-03,ETC-USD,0.0
Combined Mean-CVaR,2022-01-03,ETH-USD,0.0
Combined Mean-CVaR,2022-01-03,GE,0.0
Combined Mean-CVaR,2022-01-03,GILD,0.07027288086091808
Combined Mean-CVaR,2022-01-03,GS,0.0
Combined Mean-CVaR,2022-01-03,INTC,0.0
Combined Mean-CVaR,2022-01-03,KO,0.02599242623063519
Combined Mean-CVaR,2022-01-03,LTC-USD,0.0
Combined Mean-CVaR,2022-01-03,MMM,0.11880115477071225
Combined Mean-CVaR,2022-01-03,MRK,0.13047004829618017
Combined Mean-CVaR,2022-01-03,MS,0.0
Combined Mean-CVaR,2022-01-03,NEE,0.0
Combined Mean-CVaR,2022-01-03,NEM,0.08799146051280203
Combined Mean-CVaR,2022-01-03,NKE,0.06709320660140236
Combined Mean-CVaR,2022-01-03,NUE,0.0
Combined Mean-CVaR,2022-01-03,NVDA,0.0
Combined Mean-CVaR,2022-01-03,O,0.0
Combined Mean-CVaR,2022-01-03,OXY,0.0
Combined Mean-CVaR,2022-01-03,PLD,0.0
Combined Mean-CVaR,2022-01-03,PSA,0.044305162464830926
Combined Mean-CVaR,2022-01-03,QCOM,0.0
Combined Mean-CVaR,2022-01-03,SBUX,0.0
Combined Mean-CVaR,2022-01-03,SHW,0.0
Combined Mean-CVaR,2022-01-03,SLB,0.0
Combined Mean-CVaR,2022-01-03,SO,0.0
Combined Mean-CVaR,2022-01-03,T,0.0
Combined Mean-CVaR,2022-01-03,TMUS,0.0
Combined Mean-CVaR,2022-01-03,TRX-USD,0.0
Combined Mean-CVaR,2022-01-03,TTWO,0.08815536825872274
Combined Mean-CVaR,2022-01-03,UPS,0.0
Combined Mean-CVaR,2022-01-03,USB,0.0
Combined Mean-CVaR,2022-01-03,V,0.0
Combined Mean-CVaR,2022-01-03,WFC,0.0
Combined Mean-CVaR,2022-01-03,WMT,0.3090168545314209
Combined Mean-CVaR,2022-01-03,XLM-USD,0.0
Combined Mean-CVaR,2022-01-03,XOM,0.0
Combined Mean-CVaR,2022-01-03,XRP-USD,0.0
Combined Mean-CVaR,2022-02-01,ABBV,0.004211432374168736
Combined Mean-CVaR,2022-02-01,ABT,0.0
Combined Mean-CVaR,2022-02-01,ADA-USD,0.0
Combined Mean-CVaR,2022-02-01,ADBE,0.0
Combined Mean-CVaR,2022-02-01,AEP,0.023354456302867147
Combined Mean-CVaR,2022-02-01,AMD,0.0
Combined Mean-CVaR,2022-02-01,AMGN,0.0
Combined Mean-CVaR,2022-02-01,AMT,0.0
Combined Mean-CVaR,2022-02-01,BA,0.0
Combined Mean-CVaR,2022-02-01,BCH-USD,0.0
Combined Mean-CVaR,2022-02-01,BTC-USD,0.0
Combined Mean-CVaR,2022-02-01,CAT,0.0
Combined Mean-CVaR,2022-02-01,CCI,0.0
Combined Mean-CVaR,2022-02-01,CMCSA,0.0
Combined Mean-CVaR,2022-02-01,COP,0.0
Combined Mean-CVaR,2022-02-01,CVX,0.0
Combined Mean-CVaR,2022-02-01,D,0.0
Combined Mean-CVaR,2022-02-01,DD,0.0
Combined Mean-CVaR,2022-02-01,DIS,0.0
Combined Mean-CVaR,2022-02-01,DOW,0.0
Combined Mean-CVaR,2022-02-01,DUK,0.0
Combined Mean-CVaR,2022-02-01,EA,0.04193143003742546
Combined Mean-CVaR,2022-02-01,EOS-USD,0.0
Combined Mean-CVaR,2022-02-01,ETC-USD,0.0
Combined Mean-CVaR,2022-02-01,ETH-USD,0.0
Combined Mean-CVaR,2022-02-01,GE,0.0
Combined Mean-CVaR,2022-02-01,GILD,0.06664050259299231
Combined Mean-CVaR,2022-02-01,GS,0.0
Combined Mean-CVaR,2022-02-01,INTC,0.0
Combined Mean-CVaR,2022-02-01,KO,0.026092586577410905
Combined Mean-CVaR,2022-02-01,LTC-USD,0.0
